id	surface form	morphological parsing	DULAT	POS	gloss	comments
153536	aṯḫlm	aṯḫlm	ảṯḫlm		sacrifice	
153537	in	in/	ỉn	n. m. sg.	lack of	
153538	ṯlnd	?	?	?	?	DULAT: NOT FOUND
# KTU 1.111 9						
153539	ild	il(I)/+d	ỉl (I)	n. m.	god, ?	
153540	tṯbd	tṯb/	tṯb	DN	Teṯo/Hurrian storm god	
153541	kmrbnd	?	?	?	?	DULAT: NOT FOUND
# KTU 1.111 10						
153542	kḏġd	?	?	?	?	DULAT: NOT FOUND
153543	š	š/	š	n. m. sg.	ram	
153544	iydaṯtbd	?	?	?	?	DULAT: NOT FOUND
# KTU 1.111 11						
153545	in	in/	ỉn	n. m. sg.	lack of	
153546	ardnd	ardn/+d	ảrdn	PN	ảrdn, ?	
# KTU 1.111 12						
153547	ṯmgnd	ṯmg/	ṯmg	DN	ṯmg	
153548	x	?	?	?	?	
# KTU 1.111 13						
153549	xxxx	?	?	?	?	
# KTU 1.111 14						
153550	ˤlm	ˤl(I)	ʕl (I)	prep.	upon	
153551	x	?	?	?	?	
# KTU 1.111 15						
153552	wb	?	?	?	?	DULAT: NOT FOUND
153553	ṯn	ṯn(I)/	ṯn (I)	num.	two	
153553	ṯn	ṯn(II)/	ṯn (II)	nuf./adj. sg.	second	
153553	ṯn	ṯn(III)/	ṯn (III)	n. m. sg.	crimson (cloth, wool, purple)	
153554	alpm	alp(I)/m	ảlp (I)	n. m.	(head of) cattle	
153554	alpm	alp(II)/	ảlp (II)	num.	(one, a) thousand	
# KTU 1.111 16						
153555	b	b	b	prep.	in	
153556	ṯlṯ	ṯlṯ(I)/	ṯlṯ (I)	n. sg. num.	three	
153556	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n. m. sg.	copper	
153556	ṯlṯ	ṯlṯ(II)/	ṯlṯ (II)	adj. m. sg. ord. num.	third	
153557	dqr	dqr/	dqr	n. m. sg.	Topf	
153558	ḥmr	ḥmr(I)/	ḥmr (I)	n. m. sg.	donkey	
153558	ḥmr	ḥmr(II)/	ḥmr (II)	adj. sg.	red	
# KTU 1.111 17						
153559	šbˤ	šbˤ(I)/	šbʕ (I)	n. sg. num.	seven	
153560	alpm	alp(I)/m	ảlp (I)	n. m.	(head of) cattle	
153560	alpm	alp(II)/	ảlp (II)	num.	(one, a) thousand	
153561	l	l(I)	l (I)	prep.	to	
# KTU 1.111 18						
153562	il	il(I)/	ỉl (I)	n. m.	god	
153563	mlk	mlk[	/m-l-k/	vb G	to reign	
153563	mlk	mlk(II)/	mlk (II)	n. m. sg.	kingdom (power and territory)	
153564	ššbˤ	?	?	?	?	DULAT: NOT FOUND
153565	ṯat	ṯa(t/t	ṯảt	n. f. sg.	ewe	
153565	ṯat	ṯa(t/t=	ṯảt	n. f. pl.	ewe	
153566	l	l(I)	l (I)	prep.	to	
153566	l	l(III)	l (III)	functor	certainly	
# KTU 1.111 19						
153567	kmlt	kmlt/	kmlt	adj. f. pl.	whole	
153568	d	d	d	det. or rel. functor	the one(s) of	
153569	ˤṯtr	ˤṯtr/	ʕṯtr	DN	ʿAṯtar	
153570	š	š/	š	n. m. sg.	ram	
# KTU 1.111 20						
153571	b	b	b	prep.	in	
153572	trḫtt	?	?	?	?	DULAT: NOT FOUND
153573	ar	a/	ả/ỉr	n. m. sg.	light	
# KTU 1.111 21						
153574	š	š/	š	n. m. sg.	ram	
153575	lnh	l(I)+h	l (I)	prep.	to	
153576	w	w	w	conj.	and	
153577	lib	?	?	?	?	DULAT: NOT FOUND
# KTU 1.111 22						
153578	tkmml	?	?	?	?	DULAT: NOT FOUND
153579	hy	hy	hy	pers. pn.	she	
153580	bh	b	b	prep.	in	
# KTU 1.111 23						
153581	mth	mt(II)/+h	mt (II)	n. m.	death	
153582	l	l(I)	l (I)	prep.	to	
153582	l	l(II)	l (II)	adv.	no	
153582	l	l(III)	l (III)	functor	certainly	
153583	tšlm	!t!šlm[:d	/š-l-m/	vb D	to be well	
# KTU 1.111 24						
153584	ˤln	ˤl(I)+n	ʕl (I)	prep.	upon	
